EmployeeID,Date,Time In,Time Out,Hours Worked,Status
EMP024,07-02-2026,10:15,18.15,8,Present
EMP010,17 Feb 2026,09:00,18:15,8 hrs, Present
EMP027,2026.02.06,09:30,,7.5 hrs, Present
EMP032,2026.02.16,08:00,16:30,7.5,Present
EMP012,20/02/26,,17:15,7.5,Present
EMP018,01 Feb 2026,09:05,18:00 PM,9,P
EMP020,05-02-2026,09.00,,4,HD
emp035,09 Feb 2026,08.55,16:30,7.5,PRESENT
EMP011,05-02-2026,09:00,18.00,7.5,P
EMP015,2026.02.14,09:45,18:30,9,PRESENT
emp031,15/02/26,09:45,18:30,8,P
EMP004,13 Feb 2026,08:45 AM,17.30,8,Present
EMP006,02/04/2026,,,8,PRESENT
emp029,09-02-2026,09:45,,7.5, Present
EMP039 ,06/02/26,,,,OL
EMP001,2026.02.17,08:45,16:00,9,PRESENT
emp022,18/02/26,09:15,17:15,9,PRESENT
 EMP005,11 Feb 2026,09:55 AM,17:30,7.5,present
EMP005,2026.02.08,,,NA,absent 
EMP023,02/09/2026,,,,ABSENT
EMP006,02/02/2026,09.15,17:00,9 hrs, Present
EMP012,02/17/2026,08:00 AM,17:00 PM,9 hrs,Present
EMP029,17/02/26,09:45,18:00,7.5 hrs,Present
EMP013,05/02/26,08:45,16:30,7.5 hrs,PRESENT
emp032,2026.02.05,,,,ABSENT
EMP008,2026.02.16,,,NA,ABSENT
EMP024 ,18/02/26,,17:00,9,present
emp034,17/02/26,,16:00,8,PRESENT
EMP034,09-02-2026,,17:30,7.5,P
 EMP001,19-02-2026,09.15,17.00,9 hrs,present
EMP029,07-02-2026,08:55,17:30 PM,8 hrs,P
,,,,,
EMP029,06-02-2026,08:30,17:00,8 hrs,Present
EMP014,2026.02.13,09:05 AM,18:15,8, Present
emp022,02/12/2026,09:45,18.15,8,Present
EMP036,2026.02.17,09.55,17:30,9 hrs,Present
 EMP016,10-02-2026,10:30,19:00,7.5,present
EMP031,02/07/2026,09:15,17:00 PM,8,present
,,,,,
EMP028,05-02-2026,09:00,18.00,7.5 hrs,P
emp009,2026.02.20,,18.30,8,present
 EMP010,02/03/2026,09:30,17.00,8 hrs,Present
EMP021,05-02-2026,,,NA,ABSENT
EMP026,2026.02.19,09.05,18:15 PM,8,present
EMP019,02/19/2026,10:55,18:15,9,Present
EMP021,02/09/2026,09:55 AM,17:30,8 hrs,PRESENT
EMP019,08-02-2026,08:05,-,,present
EMP033,12-02-2026,09:55 AM,18.00,9,PRESENT
EMP038,16/02/26,08:00 AM,17:30 PM,9,Present
EMP004,18/02/26,08:15 AM,17:30,9, Present
EMP029,12-02-2026,-,17:30,8,PRESENT
emp032,17-02-2026,09:45 AM,18:30,9, Present
EMP040,07/02/26,10:55 AM,19:30,8, Present
EMP034,2026.02.05,09.30,17:30,9, Present
EMP037,17 Feb 2026,09:55,17:00,8,Present
EMP021 ,15-02-2026,09:00,18.15,8, Present
EMP030,02/13/2026,08:30 AM,16:00,7.5 hrs,Present
EMP028,20-02-2026,10:00,19:15 PM,8,Present
EMP004,07-02-2026,,,NA,On Leave
EMP027,2026.02.15,09:45,17:15,9,present
EMP004,02/17/2026,,,-,absent 
EMP006,2026.02.05,09:00,13:00 PM,4 hrs,half day
EMP040 ,19 Feb 2026,,18:00,9,Present
EMP032 ,2026.02.04,09.30,17:00,7.5 hrs, Present
EMP028,18 Feb 2026,-,17:00,9 hrs,PRESENT
EMP035,2026.02.16,,,-,On Leave
 EMP038,2026.02.07,08:30,16:15,9,present
emp032,02-02-2026,09.05,18.30,8,P
EMP025,02/09/2026,09:30 AM,18.15,8,PRESENT
EMP040,11/02/26,09:00,18:15 PM,8,P
EMP039,02/18/2026,08:00 AM,16:30 PM,9 hrs,PRESENT
emp019,02/02/2026,09.30,18:30,9,Present
EMP004,09-02-2026,08:00,17:00 PM,8,Present
emp028,07 Feb 2026,09:00 AM,17:00 PM,8, Present
EMP008,02/19/2026,09:15 AM,18.15,8,present
EMP001 ,12/02/26,08:05,17:15,8 hrs,PRESENT
EMP008,03 Feb 2026,10:15 AM,,7.5 hrs,PRESENT
EMP026,16 Feb 2026,,,-,absent 
EMP022,2026.02.06,09:45 AM,17:30,8, Present
EMP009,2026.02.15,08:30 AM,,8,P
EMP022,02/19/2026,10:05,19:30 PM,9,present
emp026,02/20/2026,,,9,present
emp035,02/18/2026,,,,leave
EMP038,2026.02.11,10:30,18:15,7.5,present
EMP012,10-02-2026,09:00,13:00 PM,4,HD
EMP011,09/02/26,09:00 AM,18:30,9,PRESENT
EMP008,02/02/2026,10.55,19.30,8,PRESENT
emp026,18/02/26,09:45,17:30,7.5, Present
emp040,17-02-2026,09:55,18:15,8, Present
EMP015,17-02-2026,09:30,18:30,8,PRESENT
emp022,07 Feb 2026,-,,8,PRESENT
emp031,11-02-2026,10.05,18:15,9,P
 EMP037,02/20/2026,,,NA,A
EMP001,09 Feb 2026,09.55,18:00,7.5,PRESENT
 EMP008,2026.02.15,10:30 AM,19.30,8,present
EMP027,18/02/26,,,-,Leave 
emp026,2026.02.05,08:55,16:15,8 hrs, Present
EMP022,02/15/2026,,18:00,8,PRESENT
emp014,02/05/2026,08:05 AM,,8 hrs,PRESENT
 EMP023,2026.02.20,,,,Absent
EMP029,15 Feb 2026,09:15,17:30,,Present
EMP017,17 Feb 2026,09.05,18:30,8,P
EMP013,2026.02.14,09.15,17.00,8,Present
EMP036,03 Feb 2026,09:55 AM,17.00,9,PRESENT
EMP035,02 Feb 2026,08:45 AM,17:30,7.5, Present
EMP028 ,19 Feb 2026,08.00,17.30,7.5,P
EMP011,2026.02.07,09:05,,8 hrs, Present
EMP015,2026.02.06,09.55,17:15,8,Present
emp001,02-02-2026,09.55,17:15,8 hrs,PRESENT
emp017,20 Feb 2026,09.30,17:00 PM,9 hrs,PRESENT
EMP014,02/08/2026,,,9,P
EMP014,2026.02.04,08:00,17:30 PM,7.5 hrs,Present
EMP033,15-02-2026,-,17:15,9, Present
emp033,19/02/26,08:30,16:30 PM,,Present
EMP005,15-02-2026,09.00,17:30,8,PRESENT
EMP039,11 Feb 2026,08:45 AM,17:15,8,Present
EMP003,02/02/2026,09.05,-,8,P
EMP035,17-02-2026,09:05,18:00 PM,8,P
EMP040,2026.02.15,,16:00,8 hrs, Present
 EMP034,02/08/2026,09:00 AM,18.00,8,Present
 EMP032,07/02/26,,-,8,P
emp003,05-02-2026,09:30 AM,17.15,7.5 hrs,PRESENT
 EMP008,20 Feb 2026,-,18:00,7.5,PRESENT
EMP032,08 Feb 2026,,,NA,Absent
emp015,02/07/2026,09:00,17:00 PM,8,PRESENT
EMP030,08 Feb 2026,10:45,18:30,8,present
 EMP036,15 Feb 2026,08:05,16:15,9,Present
 EMP038,19 Feb 2026,09:05 AM,18:15 PM,8,P
EMP029,14/02/26,10:55,19:30,8,P
EMP016,14/02/26,08.30,16:15,7.5, Present
EMP012,2026.02.09,,17:15 PM,8,present
 EMP034,02 Feb 2026,09:00 AM,17.15,8 hrs,PRESENT
 EMP004,02/16/2026,09:55 AM,17:00 PM,8,Present
emp032,2026.02.12,,17:00 PM,8,PRESENT
EMP039,2026.02.15,08:15 AM,17.30,8,Present
EMP013,06 Feb 2026,09.45,18:15,8,PRESENT
EMP024,15 Feb 2026,,,NA,ABSENT
EMP005,05 Feb 2026,09:00,17:00,7.5,Present
EMP024,2026.02.08,10:55,19:30,7.5, Present
EMP012,04-02-2026,09:55,17.30,9,PRESENT
EMP017 ,10 Feb 2026,09:00,17:30 PM,9,Present
EMP012,02/12/2026,-,17:00,8,Present
EMP030,07 Feb 2026,,,-,absent 
EMP024,14/02/26,09:30,13:00,4,Half Day
EMP036,14/02/26,09:00,17:15,8, Present
EMP035,19 Feb 2026,09:15 AM,18.30,,P
EMP030 ,2026.02.18,,13:00,4,Half Day
EMP021,02/20/2026,,17:30 PM,8 hrs,present
emp010,02/01/2026,,16:00 PM,9, Present
emp031,02/16/2026,09.00,18:30 PM,7.5 hrs,PRESENT
EMP017,11 Feb 2026,10:15,-,8,P
emp022,17 Feb 2026,10:45,-,7.5,present
EMP003,09/02/26,08:45,17.15,8 hrs,PRESENT
emp001,02/06/2026,,,7.5,present
EMP027,02/08/2026,,,NA,ABSENT
EMP012,02/13/2026,09:55 AM,18:00,9, Present
emp025,2026.02.05,,,NA,On Leave
 EMP037,03-02-2026,08:45,17.00,8,PRESENT
EMP025,16 Feb 2026,09:05,,8 hrs, Present
emp036,02/20/2026,-,19:15 PM,7.5, Present
EMP006,02/06/2026,,18:00,8 hrs,PRESENT
EMP023,02/02/2026,09:55,17:30,7.5,Present
EMP025,02/07/2026,09:30,-,4,Half Day
EMP033,05 Feb 2026,09:15,18:00,8 hrs,Present
emp001,13 Feb 2026,10:55,18:15 PM,7.5,present
 EMP010,09-02-2026,09.45,18:15,8,Present
EMP015,01/02/26,-,17:30 PM,9 hrs,PRESENT
EMP002 ,2026.02.09,08:05,17:00 PM,8,PRESENT
EMP009,08-02-2026,,,NA,absent 
EMP009,2026.02.19,,17:30,8 hrs,P
 EMP005,2026.02.20,09:15,18:00,8 hrs,present
EMP010,02/16/2026,08:55 AM,17:30 PM,7.5 hrs,present
EMP025,14-02-2026,,,NA,ABSENT
EMP033,06 Feb 2026,09:15,17:15,8,present
EMP039,19/02/26,09.05,17:30,9,Present
emp038,02/05/2026,09:05,17:30,8,PRESENT
EMP019,12-02-2026,,17:30,8 hrs,Present
EMP034,02/16/2026,09:00,17:15,8 hrs,Present
emp036,02/11/2026,09.05,18:00 PM,8 hrs, Present
EMP033,07/02/26,09:30 AM,17:30,,Present
EMP023,02/19/2026,09:30 AM,18:00,9,present
emp021,12 Feb 2026,,-,9 hrs,PRESENT
EMP007,02/10/2026,08:55,17:30,7.5,present
EMP002,19 Feb 2026,09:05 AM,18:15,9 hrs, Present
EMP022,2026.02.13,08:45 AM,,8,PRESENT
EMP011,2026.02.14,09.05,18:00,8,present
EMP028,14/02/26,09:30 AM,-,4 hrs,Half Day
EMP029,2026.02.05,09:00 AM,,8,PRESENT
emp024,13/02/26,,,-,OL
EMP023,15 Feb 2026,09:45,17:00,9,P
EMP013,02/19/2026,08:45,,9, Present
EMP002,15-02-2026,09:30 AM,17:15,9 hrs,P
emp016,08 Feb 2026,10:15,18:30 PM,8,PRESENT
EMP014,15 Feb 2026,10.15,19:30,7.5 hrs,present
EMP032,02/15/2026,,16:00,8, Present
emp033,13-02-2026,09:15,18:00 PM,7.5 hrs,PRESENT
EMP032,01/02/26,08.55,17:15,8 hrs,present
emp020,12/02/26,09:00,18:00,7.5,present
EMP006,07-02-2026,09:05,-,9,Present
 EMP038,17/02/26,09:00,18:15,8 hrs,Present
EMP027,03-02-2026,08:05,17.30,8 hrs,Present
EMP003,07/02/26,,,NA,A
EMP011,02-02-2026,,,NA,Leave 
EMP038,02/02/26,10:00 AM,19:30,8, Present
emp032,10 Feb 2026,,17:15,8,Present
EMP002 ,02/01/2026,,,-,Leave 
EMP021,2026.02.01,08:05,16:15 PM,9 hrs,PRESENT
EMP005,02/03/2026,08:45 AM,16:15 PM,8,PRESENT
EMP007,09/02/26,,,,absent 
EMP021,2026.02.14,-,17.30,8,P
EMP035,15/02/26,09:00,18:00,9 hrs,PRESENT
EMP015,05/02/26,09:45 AM,17:00 PM,9 hrs,present
EMP007,02-02-2026,09:45,18:00,9 hrs,PRESENT
EMP002,2026.02.13,09:55,17:00,9 hrs,Present
emp026,02/15/2026,09.00,18.00,9, Present
,,,,,
emp038,2026.02.12,,,NA,ABSENT
EMP011,2026.02.18,,18.15,7.5,Present
EMP040,20/02/26,10:55,,8, Present
EMP024,20-02-2026,09:00,17:15,8, Present
emp018,2026.02.15,09:45,17.00,9, Present
EMP033,02/20/2026,09:30,17:30,8 hrs,Present
EMP012,03-02-2026,08:05 AM,16.00,9,present
EMP005,12-02-2026,08:15 AM,16:30,8,Present
EMP008,02/10/2026,08:45,16:15,8, Present
EMP040,05 Feb 2026,,,,Leave 
EMP016,02/16/2026,09:55,,9,Present
EMP023,02/07/2026,,,NA,Absent
 EMP038,2026.02.03,09:30,17.15,8,Present
EMP027,01 Feb 2026,09:30,13:30,4,half day
EMP014,2026.02.18,09:05,17:15,7.5, Present
EMP030,2026.02.02,09:15,17:00,,PRESENT
EMP031,03 Feb 2026,09:05,17:30,9,P
EMP018,02/08/2026,09.05,18:15,8 hrs,present
emp019,13/02/26,,,,A
EMP020,2026.02.19,,,NA,Absent
EMP036,2026.02.02,09:05,17:00,9,Present
EMP013,02/16/2026,09:00,17:15 PM,8,present
EMP004,2026.02.12,08.30,16:15,7.5 hrs,P
EMP010,02/14/2026,10:00 AM,19:00 PM,8 hrs,P
EMP025,02 Feb 2026,,16:30,7.5 hrs,present
EMP007,16/02/26,09:55,17:00,8, Present
EMP025,02/13/2026,09:05,18:30,7.5,P
EMP028,09-02-2026,10:00 AM,19:00 PM,9,present
EMP024,01-02-2026,10:55 AM,18:15,8,Present
EMP010,20/02/26,09:00 AM,18:00,8 hrs,present
EMP016,02/11/2026,08:45,17:00,9,PRESENT
emp015,09 Feb 2026,09:05 AM,17:00,8 hrs,present
EMP010,2026.02.08,08.55,17:15,8, Present
EMP039,2026.02.01,,,NA,On Leave
EMP006,02/12/2026,,,-,OL
EMP010,02/02/2026,10:30 AM,-,, Present
EMP008,11 Feb 2026,-,,8 hrs,P
EMP017,04-02-2026,09.45,17:30 PM,7.5 hrs,P
 EMP036,02/01/2026,09:30 AM,18:15,7.5 hrs, Present
EMP003,04-02-2026,10:55 AM,19.15,, Present
EMP023,02/03/2026,09.15,17:00,9,Present
EMP001,02/07/2026,08:55,17:00,9,present
 EMP013,09/02/26,-,18:15,8 hrs, Present
EMP004,15 Feb 2026,10:30,19.30,7.5,PRESENT
EMP026,02/11/2026,09:30,13:00,4,Half Day
 EMP020,10 Feb 2026,09:00 AM,18:00,9,PRESENT
EMP022,11/02/26,08:45 AM,16.00,,PRESENT
EMP004,08 Feb 2026,09:15 AM,17.00,8 hrs,PRESENT
EMP009,06/02/26,08:45,16:30,8,P
EMP037,02/08/2026,10:30,19:15 PM,9,present
EMP028,13-02-2026,,18:00,9,present
EMP019,05/02/26,09:15,18:15,9,Present
EMP018,2026.02.04,09.30,,8, Present
emp030,03 Feb 2026,,,8, Present
 EMP027,2026.02.14,,17:30,8,PRESENT
EMP020,17/02/26,09:55,18:15 PM,8,present
EMP010,04 Feb 2026,08.05,16:30,,P
emp018,02/07/2026,09:00,18:00,8,P
EMP031,02/14/2026,10:00 AM,19:00,8, Present
emp011,10 Feb 2026,,19:00,9,Present
EMP029,18-02-2026,08:15 AM,17:00,9, Present
EMP026 ,01-02-2026,09:15,18:30,8,present
EMP027,2026.02.16,09:05,18:00,9, Present
EMP010,15/02/26,09.00,18:00,8 hrs,PRESENT
 EMP009,02/14/2026,08:30,17:30,7.5 hrs,PRESENT
Report generated on 28-02-2026,,,,,
