EmployeeID,Date,Time In,Time Out,Hours Worked,Status
EMP015,21/01/2026,08:55,16:15,8,P
 EMP020,10-01-2026,,,,absent 
EMP004,14/01/2026,-,17.15,7.5 hrs,P
EMP002,07.01.2026,08:45,,9,P
EMP012,12/01/2026,08:05,16:30,7.5 hrs,P
EMP030,17-01-2026,08:45,,8,PRESENT
emp021,17/01/2026,09:00 AM,17:00,9,PRESENT
EMP018,08.01.2026,10:15,19.30,8,P
EMP015,05.01.2026,,,NA,A
EMP004,19/01/2026,09:15 AM,17:30,8,present
EMP007,04/01/2026,09:05,18:30 PM,8,present
EMP006,01-01-2026,08:45,16:15,8 hrs,present
EMP009,18-01-2026,-,18:15,8,PRESENT
EMP009,02.01.2026,09:15 AM,17:30,8,P
EMP023,11-01-2026,09:30 AM,,4,Half Day
EMP006,19/01/2026,,18.00,8,Present
EMP016,07.01.2026,09:05,17:15,8,Present
EMP006,14 01 2026,-,17:00,8,present
EMP039,03.01.2026,09:30,18:00 PM,8,PRESENT
emp011,06-01-2026,08:30,16:15,8 hrs, Present
EMP013,04 01 2026,09:45,17:00,8,PRESENT
emp039,17.01.2026,09:45,17:15,8,PRESENT
EMP005,16 01 2026,09:55,18:15,7.5,PRESENT
EMP035,01.01.2026,08:55,16:15,9 hrs,P
 EMP027,01/01/2026,,18.15,8 hrs,present
EMP011,07.01.2026,10:45,,9 hrs,present
emp036,06/01/2026,,16:00,8, Present
EMP014,15-01-2026,09:45 AM,17:15,8 hrs, Present
EMP013,11.01.2026,09.55,17:15,8 hrs,PRESENT
EMP006,16/01/2026,10:45 AM,18:30,8,present
EMP019,08/01/2026,08:05,17.30,8, Present
EMP037,03 01 2026,09:55,18:00,8, Present
EMP002,15 01 2026,09:55,18:00,9, Present
EMP007,07/01/2026,09:55 AM,18:00,7.5 hrs,P
EMP014,17.01.2026,09:45,17:00,8, Present
EMP013,03/01/2026,,,NA,absent 
EMP025,04.01.2026,09:00 AM,18:15 PM,7.5 hrs,P
emp025,16-01-2026,08:00,16:30,8 hrs,present
EMP010 ,14-01-2026,09:00,18:00,8, Present
EMP022,05.01.2026,09.45,18.00,9,PRESENT
EMP009 ,22/01/2026,10:00,18.15,7.5,Present
EMP024,20/01/2026,09:05 AM,18:30,7.5, Present
EMP037,14 01 2026,09:05,17.00,8,Present
EMP011,21-01-2026,,,-,On Leave
emp016,11-01-2026,09:45,-,7.5,Present
EMP025 ,20.01.2026,09.55,17.00,8, Present
emp018,11.01.2026,09:15,18:15 PM,8 hrs,P
EMP035,07.01.2026,08:55 AM,16:00 PM,8,present
EMP010 ,08/01/2026,,,-,Absent
EMP014 ,09.01.2026,08:45 AM,16:15,7.5 hrs,PRESENT
emp031,13-01-2026,08:05,17:15,,P
 EMP004,08.01.2026,09:05,17:00,8,present
emp005,17-01-2026,09:00,18:30,8 hrs,PRESENT
EMP034,21.01.2026,09:30,-,9 hrs,present
EMP039,06 01 2026,09:55,18:15,7.5,Present
 EMP001,17/01/2026,-,18:30,7.5, Present
EMP020,20/01/2026,08:05,16:30,8,PRESENT
EMP005,04-01-2026,09:15,17:15,,Present
EMP005,01/01/2026,,17:30,9, Present
EMP021,09-01-2026,-,18:00,7.5,present
EMP005,15 01 2026,,17:15,7.5,PRESENT
emp011,18 01 2026,09.30,18:00 PM,9,present
EMP029,14 01 2026,10:30 AM,19.30,8,Present
EMP012,04 01 2026,10:05 AM,19:00,7.5,present
EMP029,07.01.2026,09.55,18.30,7.5 hrs, Present
EMP008,03 01 2026,10:00,18:15 PM,7.5,Present
EMP022,16.01.2026,09:00 AM,17.15,9 hrs,present
EMP034,15-01-2026,09.00,17:15,,P
emp033,17/01/2026,09:15,17:15,7.5 hrs,Present
EMP001,19.01.2026,09:45,,8,present
emp029,01/01/2026,,,-,On Leave
EMP006,11-01-2026,-,18:00,,Present
EMP028,22.01.2026,,,NA,Leave 
emp013,10-01-2026,10.45,18:15,8 hrs, Present
EMP020,14-01-2026,09:30,13:00 PM,4,Half Day
EMP036,16.01.2026,09:05,18:00,8 hrs,Present
EMP015,03 01 2026,10:05,,9,PRESENT
EMP031,04.01.2026,10.05,,7.5 hrs, Present
EMP034,05/01/2026,09:30,17.30,,present
EMP025,17-01-2026,09:15 AM,17:30,,P
EMP009,05.01.2026,09:15 AM,-,9,P
EMP009,08.01.2026,08:45,17:15 PM,7.5,P
EMP019,09 01 2026,09:30,18.30,8,present
EMP028,11/01/2026,10:00 AM,18:00 PM,7.5, Present
emp024,13/01/2026,09:55,17:00,7.5,P
emp018,05/01/2026,,,NA,Leave 
EMP019,13.01.2026,,,NA,Absent
EMP017,16-01-2026,,18:00,7.5 hrs,PRESENT
EMP033,07.01.2026,09:45 AM,18:15,9,Present
EMP034,03/01/2026,09:55,18:00,7.5,P
EMP034,06/01/2026,09:55,18:15,7.5,P
EMP004,13 01 2026,08.05,17:15,9,PRESENT
EMP026,22/01/2026,09:00,17:30,9 hrs,PRESENT
emp028,12.01.2026,09:45,18:30,7.5 hrs, Present
EMP033,11.01.2026,08:55,17.00,8 hrs,Present
emp040,09 01 2026,10:15,18:15,7.5 hrs,Present
EMP034,01 01 2026,09:55 AM,17:30,7.5,present
EMP037,17-01-2026,08:55 AM,16:00,, Present
 EMP019,19.01.2026,09:05,18:30 PM,8,Present
 EMP030,10-01-2026,09:55,18:00 PM,9,Present
emp026,10 01 2026,,17.00,9,present
EMP004,02/01/2026,09:55,,9, Present
emp025,07 01 2026,,,-,OL
EMP004,12-01-2026,,,-,absent 
EMP005,18 01 2026,08:05,,7.5, Present
EMP040,21.01.2026,08:30 AM,16:30,8 hrs,P
 EMP031,22/01/2026,08:05 AM,16:00,7.5 hrs,present
EMP029,20-01-2026,09.05,18:00,9,Present
EMP026 ,08/01/2026,,,,Absent
emp038,17 01 2026,,,-,absent 
EMP040,04-01-2026,09:15 AM,17.30,7.5, Present
EMP035,16.01.2026,08:15,16:00 PM,8, Present
EMP031,20/01/2026,10.15,18:30,8, Present
EMP023,05.01.2026,09:00 AM,18:00,8 hrs,PRESENT
EMP040,13-01-2026,09:55,18:30 PM,9,Present
 EMP034,14-01-2026,09:00,18:15,8,P
 EMP028,10-01-2026,,,NA,ABSENT
EMP017,10/01/2026,09:30,13:30,4,half day
 EMP004,04-01-2026,08:05 AM,16:15,, Present
EMP025,19 01 2026,09:15,18:00,7.5,Present
 EMP008,06/01/2026,08:00,17:30,8 hrs,PRESENT
emp001,12 01 2026,09:30,17:15,8,present
EMP007 ,12 01 2026,08:15,-,8,present
EMP024,10-01-2026,,17:30 PM,9,present
EMP020,08/01/2026,08:15,17.15,9 hrs,PRESENT
EMP029,21-01-2026,09:00,18.15,8 hrs,PRESENT
EMP008,22/01/2026,,,,Absent
EMP020,21/01/2026,09:05,,8 hrs, Present
EMP024 ,14 01 2026,,,,On Leave
EMP035,17/01/2026,09:55,-,7.5,PRESENT
EMP038,11/01/2026,10.30,18:00,8 hrs,PRESENT
EMP011,11 01 2026,09:05,17:15 PM,7.5,Present
EMP010,12.01.2026,,17:30,7.5,present
EMP029,22-01-2026,09:30,17:30,8 hrs,PRESENT
EMP007,11-01-2026,09:45,18:15 PM,7.5, Present
EMP024,12.01.2026,08.15,17:30,8,Present
EMP040,19-01-2026,,17.15,9,PRESENT
EMP014,12-01-2026,,,-,A
emp020,09/01/2026,10:15,18.30,8,P
EMP028,16 01 2026,09:55 AM,17:15,8, Present
EMP037,21.01.2026,09:30,17:00,7.5 hrs, Present
 EMP001,09 01 2026,09:15 AM,17:15,7.5, Present
EMP008,02/01/2026,-,17:30 PM,9,P
EMP025,10.01.2026,08:45 AM,16:00,8,P
 EMP023,21.01.2026,09.30,18:00 PM,8,present
emp020,17/01/2026,,,NA,ABSENT
emp013,02-01-2026,09:00,13.30,4,half day
EMP021,20.01.2026,09:00 AM,13:30 PM,4,HD
EMP027,03.01.2026,,18:15 PM,8,PRESENT
EMP016,08/01/2026,09.45,17.30,7.5 hrs,P
EMP012,13 01 2026,09:30 AM,17:00,9,Present
EMP033,02.01.2026,09.45,,8, Present
EMP034,20/01/2026,08:05 AM,16:00,8 hrs,PRESENT
EMP031,03.01.2026,,13:00 PM,4,half day
emp026,09 01 2026,09:00 AM,17:00,9,present
EMP010 ,10-01-2026,,17:30,9 hrs,PRESENT
emp014,01 01 2026,09:55,18:00 PM,9 hrs,PRESENT
EMP001,02 01 2026,,18.15,8,present
,,,,,
EMP013,05.01.2026,-,,7.5, Present
EMP013,01.01.2026,09:05,17:00,8,Present
EMP033,10 01 2026,09:05,18.30,7.5,PRESENT
EMP033,16-01-2026,09:30,,9,present
EMP005,08/01/2026,09:45,17:15,, Present
emp039,12-01-2026,09:05 AM,18:15 PM,9,present
 EMP002,21.01.2026,09:00,17:15,8,PRESENT
emp033,01/01/2026,,,,OL
 EMP040,17/01/2026,09:00,17:30 PM,8,P
EMP034,04-01-2026,09:15,17:30,, Present
EMP029,10/01/2026,09:15,17.15,8 hrs,Present
 EMP003,02/01/2026,09:45 AM,17:15,7.5,Present
EMP008,07.01.2026,09:55 AM,18:00,8 hrs,Present
EMP029,11.01.2026,09:00 AM,18:15 PM,8,present
EMP014,02.01.2026,10.45,18:15,7.5 hrs,P
EMP027,16 01 2026,09:05,18:15 PM,9 hrs,PRESENT
EMP036,14.01.2026,09:55 AM,18.00,8 hrs,P
EMP038,21 01 2026,08:45,,8,PRESENT
EMP027,02/01/2026,,,-,Absent
 EMP015,07.01.2026,09:30,,8,P
EMP011 ,10.01.2026,10:55,19.00,7.5 hrs,Present
EMP032,14/01/2026,,,NA,On Leave
EMP035,06-01-2026,09.30,13:30,4,HD
 EMP033,05/01/2026,09:30,18.00,7.5 hrs, Present
EMP004,11 01 2026,08:30,16:30,9 hrs,P
emp029,15 01 2026,,18.15,7.5,PRESENT
EMP039,16.01.2026,,,NA,ABSENT
EMP012,05 01 2026,09:15,17:00,7.5,PRESENT
EMP022,13.01.2026,09:45 AM,-,8,present
emp031,08/01/2026,,,-,Absent
 EMP004,20.01.2026,09.30,18:15,8, Present
EMP022,06/01/2026,,,NA,Leave 
EMP011,05-01-2026,,13.00,4,Half Day
emp016,01 01 2026,09:55,18:00,8,PRESENT
EMP011,13/01/2026,09:05 AM,18.00,9 hrs,P
EMP027,15 01 2026,09:00 AM,13.30,4 hrs,half day
EMP022,12/01/2026,-,17:00,,Present
EMP036,13-01-2026,09.30,18:15 PM,7.5, Present
emp035,18 01 2026,09:00,17:00 PM,8, Present
EMP028,04.01.2026,,18:15,7.5,present
EMP020,02 01 2026,08:15,17:00,8,Present
 EMP032,03.01.2026,09:45,18.30,7.5, Present
EMP009,06.01.2026,10:15,18.00,7.5,Present
EMP028,21/01/2026,09:00,13:30,4 hrs,HD
 EMP016,02-01-2026,09:05,,8,Present
EMP020,19-01-2026,09:45,17:00,8,PRESENT
emp003,06/01/2026,,,-,absent 
EMP001,06/01/2026,09:05,18:30 PM,8,PRESENT
EMP024,22 01 2026,08:45,16:15 PM,8,present
 EMP011,14/01/2026,,,,A
EMP023,01/01/2026,09:15 AM,17:30 PM,8,PRESENT
EMP037,01 01 2026,,,NA,ABSENT
EMP023,12/01/2026,09:55,17:00,7.5,P
 EMP036,19.01.2026,09:05,18:30,8 hrs,present
EMP005,19-01-2026,08:55,16:00 PM,7.5,present
EMP021,02/01/2026,10:45 AM,19:30,8,P
EMP023,03-01-2026,09.15,-,9,Present
EMP030 ,06-01-2026,09:05,18:30,9,present
EMP001,13-01-2026,09:30 AM,18.30,8,PRESENT
EMP034,10 01 2026,09:55,17:30,8,Present
EMP033,20 01 2026,09:55,,8, Present
 EMP009,14/01/2026,09:15,17:15,8,PRESENT
EMP013,18.01.2026,09:55 AM,18:00,9,PRESENT
EMP002,08 01 2026,,,,Absent
emp008,15.01.2026,,18:00,8, Present
 EMP009,04-01-2026,09:00,13:30 PM,4 hrs,half day
 EMP005,13/01/2026,,,-,Leave 
EMP009,21 01 2026,09:55,18:00,8,PRESENT
EMP023,10 01 2026,09:00,,9,Present
 EMP033,15.01.2026,08.00,16:30,8,Present
EMP030,07.01.2026,09:00,17:30,7.5,P
EMP039,21/01/2026,-,18:00,9, Present
 EMP038,04/01/2026,10:30 AM,19:15,8 hrs,Present
EMP033,04 01 2026,,,-,leave
EMP017,20.01.2026,09:05,18:00 PM,8 hrs,Present
EMP031,16/01/2026,09:05,17:30,9 hrs,present
EMP036 ,09 01 2026,08.45,16:30 PM,9,PRESENT
EMP030,08 01 2026,,,NA,absent 
EMP021,19 01 2026,10:55,,9,P
emp019,16/01/2026,09.05,18:30,, Present
EMP006,21 01 2026,,,,Leave 
EMP002,18 01 2026,09:00,17:30,8,P
EMP020,15.01.2026,09:45,17:15,7.5 hrs, Present
EMP010,17 01 2026,,,NA,OL
EMP026,04 01 2026,09:45,17:15,,PRESENT
 EMP026,15-01-2026,09:55,,7.5 hrs,present
EMP035,12 01 2026,08.15,17.15,7.5,P
EMP022,11-01-2026,09.15,18:30 PM,7.5 hrs, Present
EMP021,15 01 2026,09:30,17.00,8,Present
EMP012,18/01/2026,08:30 AM,17:00 PM,8,present
EMP002,14-01-2026,09.15,17:00,9,present
EMP015,01.01.2026,,,,ABSENT
EMP013,12 01 2026,09:45,18:30,9,PRESENT
EMP029,18-01-2026,09:55 AM,18:30,,Present
EMP030,14 01 2026,09:15,17.30,9, Present
EMP029,04 01 2026,,18:15,9,PRESENT
EMP018,18.01.2026,,18:00 PM,8, Present
EMP038,13-01-2026,09:45,18.15,7.5,present
 EMP005,20/01/2026,,,NA,On Leave
 EMP038,19/01/2026,10:30 AM,19:30 PM,9 hrs,Present
EMP024,17-01-2026,,18:00 PM,9,present
 EMP036,12 01 2026,08:55,17.30,8 hrs,P
EMP003,04-01-2026,08:30 AM,17:15 PM,7.5 hrs,P
EMP010,05-01-2026,,,4 hrs,half day
 EMP038,01/01/2026,09:55,17:00,9,Present
EMP029,13/01/2026,09:45 AM,18:00,8 hrs,PRESENT
EMP001,22/01/2026,-,19:15,,Present
EMP019,05/01/2026,,,-,A
EMP004,18.01.2026,,,,Absent
EMP006,20-01-2026,09:15,17.15,8 hrs, Present
EMP019,18.01.2026,,,,On Leave
emp034,13-01-2026,08:30,17:15,7.5 hrs, Present
EMP032,13-01-2026,09:05 AM,17:15 PM,8,PRESENT
EMP013,22/01/2026,09:00 AM,,, Present
EMP006,13-01-2026,09:45,,7.5,P
EMP002,12/01/2026,10:00,18.00,7.5 hrs,present
EMP040,01/01/2026,,,-,On Leave
EMP024,09/01/2026,10.00,19:30,8,present
EMP001,20/01/2026,09.55,18:00,8,P
EMP038,02-01-2026,-,17:00 PM,8 hrs, Present
EMP010,21/01/2026,09:30,18:00 PM,8,PRESENT
emp040,22 01 2026,08:30 AM,16:15,7.5 hrs,present
EMP022,18.01.2026,09:00,13:30,4,Half Day
EMP017,03 01 2026,09:15,18:30 PM,8, Present
EMP030,21.01.2026,08:45,16:30 PM,9,P
emp011,04.01.2026,09:30,17:30,8 hrs,P
EMP035,09.01.2026,,13:00,4,half day
 EMP005,05.01.2026,09:05 AM,18:00 PM,8,present
EMP007,19/01/2026,09:15,,7.5,PRESENT
EMP040,07.01.2026,09:55 AM,17:30,7.5,P
EMP015,09-01-2026,10.30,19:30,7.5,PRESENT
EMP021,07 01 2026,,19:15,8,PRESENT
EMP037 ,09-01-2026,10:55,19:15,7.5 hrs,PRESENT
emp034,17/01/2026,08:00 AM,16:30 PM,9 hrs,present
EMP024 ,15-01-2026,09:30,17.15,7.5 hrs,Present
EMP013 ,15/01/2026,09.55,17:30 PM,7.5,P
EMP027,10 01 2026,09:30,13:00 PM,4 hrs,Half Day
emp035,14.01.2026,09:00 AM,18:00 PM,8, Present
EMP028,09.01.2026,,17:15,7.5 hrs, Present
EMP016,18.01.2026,10:55,18:30,7.5 hrs,PRESENT
emp017,21/01/2026,09:30,13.30,4 hrs,half day
EMP019,03 01 2026,09:45,,8 hrs, Present
EMP032,20.01.2026,10:30,19.00,8,PRESENT
 EMP012,15.01.2026,08.00,17:15,8, Present
EMP004,07 01 2026,,,NA,absent 
emp009,19 01 2026,10.30,18:15,7.5 hrs,PRESENT
EMP022,20-01-2026,09.30,18.00,7.5, Present
EMP007,05 01 2026,09:15,,9,P
EMP023,09-01-2026,08:30,,8,P
EMP035,22.01.2026,09:55,17.00,7.5,P
 EMP025,21-01-2026,09:00,13:30,4 hrs,HD
EMP021,21.01.2026,09.45,18:15 PM,9 hrs,PRESENT
 EMP010,03-01-2026,09:30,18:15 PM,8 hrs,P
EMP015,04-01-2026,09:30,18:15,8,PRESENT
EMP014,04 01 2026,,,-,A
EMP009,13.01.2026,,,NA,OL
EMP035 ,13-01-2026,09:45,17:15 PM,7.5 hrs,Present
emp006,02/01/2026,09:55,17:30,,present
EMP009,07.01.2026,09:15,17:00 PM,,present
EMP007,20.01.2026,09:00,18:15 PM,9,present
EMP038,08.01.2026,,,-,Leave 
EMP015,17.01.2026,10:15,19:15 PM,8,Present
EMP032,19.01.2026,09:05,17:30 PM,8 hrs,Present
EMP003 ,01.01.2026,,,NA,A
emp021,03.01.2026,,,-,absent 
emp036,15 01 2026,09:00,17:30,8, Present
EMP001,07/01/2026,,16.15,8,PRESENT
emp012,08/01/2026,,,-,Absent
EMP038,07.01.2026,,,NA,Leave 
emp004,10-01-2026,10:15 AM,19:00 PM,7.5 hrs,PRESENT
EMP024,05-01-2026,,,,On Leave
EMP018,16 01 2026,09:00,13:00,4 hrs,HD
EMP020,13-01-2026,09:30,17:30 PM,7.5 hrs, Present
 EMP004,03-01-2026,,,,leave
EMP008,13/01/2026,,,,OL
 EMP034,02-01-2026,08.55,17:30,7.5 hrs,P
emp026,03.01.2026,09:00 AM,18.15,8 hrs,PRESENT
EMP017,13 01 2026,,,,Leave 
 EMP016,14.01.2026,,,,absent 
 EMP027,11/01/2026,08:00,17:15,7.5 hrs,P
EMP025,06/01/2026,,,,Leave 
emp019,01-01-2026,09:45,17.30,, Present
EMP009 ,09/01/2026,09:00,13:00 PM,4 hrs,Half Day
 EMP016,17.01.2026,10:45,19.00,7.5, Present
EMP028,19 01 2026,09:05 AM,-,7.5 hrs,Present
emp010,13/01/2026,09:55,18:15,9,P
EMP027,06-01-2026,09.55,,9,Present
EMP023,17.01.2026,08:00 AM,16:30,9, Present
EMP025,08.01.2026,10:30,19:30,9 hrs, Present
EMP009,20/01/2026,08:55,16:30 PM,8,present
EMP008,21 01 2026,,18:15,8,present
Report generated on 28-01-2026,,,,,
